idx,SMILES,target_id1,target_id2,geos
1555,C(=NNc1ncnc2c1cnn2-c1cccnc1)c1ccncc1,P53779_WT,P49841_WT,"['2.95', '-3.14', '-2.86', '-2.71', '-3.12']"
1556,COc1ccc(C=NNc2ncnc3c2cnn3-c2cccc(OC)c2)cc1,P53779_WT,P49841_WT,"['3.12', '0.20', '2.90', '3.03', '-2.98', '-0.08', '-2.90']"
1557,COc1cc(CNC(=O)c2ncoc2-c2ccc(OC)c(Cl)c2)ccn1,P53779_WT,P49841_WT,"['-3.10', '1.32', '2.85', '0.38', '0.21', '-2.51', '0.05']"
1558,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1F,P53779_WT,P49841_WT,"['-3.01', '-0.71', '3.14', '3.14', '-1.75', '1.54']"
1559,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(C)c2)cc1Cl,P53779_WT,P49841_WT,"['-0.12', '2.45', '3.13', '-3.14', '-3.14', '1.62']"
1560,COc1cccc(-n2nc(C(C)C)c3c(NN=Cc4ccncc4)ncnc32)c1,P53779_WT,P49841_WT,"['3.14', '0.05', '-2.33', '-0.96', '3.14', '-2.68', '0.88']"
1561,NC(=O)c1ccc(-c2ccnc(Nc3cccc(-c4ccccc4)c3)n2)cc1,P53779_WT,P49841_WT,"['2.78', '0.84', '2.55', '0.52', '-0.72']"
1562,COc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c(C#N)c1,P53779_WT,P49841_WT,"['0.06', '-1.94', '1.49', '3.14', '-0.07', '-0.18', '-3.02']"
1563,O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1cccnc1,P53779_WT,P49841_WT,"['-0.60', '-0.05', '-3.14', '-3.14', '0.83', '-1.33', '-1.18', '1.78']"
1564,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccccc3)nn2n1,P53779_WT,P49841_WT,"['2.76', '2.32', '0.52', '2.25']"
1565,C[C@@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(N)=O)cn1c23,P53779_WT,P49841_WT,"['-3.13', '-1.81', '-0.41', '3.02', '0.24', '0.06']"
1566,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cnccc3CO)cc12,P53779_WT,P49841_WT,"['2.06', '-2.98', '-2.07', '0.42', '1.41', '1.40']"
1568,Cn1ccc2c(C3=C(c4cn5c6c(cccc46)CNCC5)C(=O)NC3=O)cccc21,P53779_WT,P49841_WT,"['2.08', '-0.82']"
1569,Cc1c(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N[C@@H](C)CC(F)(F)F)C3)[nH]n2)cnn1C,P53779_WT,P49841_WT,"['1.93', '-3.14', '3.09', '-0.95', '-0.70', '-2.63', '0.00', '-3.14', '2.62', '3.13', '-0.87']"
1570,N#CCCc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,P53779_WT,P49841_WT,"['1.91', '1.31', '1.77', '2.13']"
1571,Cc1ccc(-c2ccc3occ(-c4ccc([S@+](C)[O-])cc4)c3c2)o1,P53779_WT,P49841_WT,"['-0.03', '0.81', '1.84']"
1573,CC(=O)NCCSc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,P53779_WT,P49841_WT,"['3.14', '-1.45', '-0.94', '-0.89', '-1.61', '3.11', '-3.14', '-1.28', '0.73']"
1574,Cn1cc(Nc2ncc(Br)c(N[C@@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,P53779_WT,P49841_WT,"['-0.09', '-0.09', '-2.93', '2.43', '-2.97']"
1575,C=CC(=O)Nc1cccc(C2=C(c3cn(C(C)C)c4ncccc34)C(=O)NC2=O)c1,P53779_WT,P49841_WT,"['-0.12', '3.04', '0.23', '-2.30', '0.83', '2.22']"
1577,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2,P53779_WT,P49841_WT,"['-3.14', '-0.01', '-2.46', '-1.07', '2.33', '0.30', '-3.14', '-1.58', '2.04', '1.35']"
1578,COC(=O)CCc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,P53779_WT,P49841_WT,"['0.15', '-2.47', '1.15', '1.34', '2.38']"
1579,Cc1ccc(-c2ccc3occ(-c4ccc([S@@](C)=O)cc4)c3c2)o1,P53779_WT,P49841_WT,"['0.02', '-0.81', '-1.79']"
1580,O=C1NC(=O)C(c2cn3c4c(cccc24)CNCC3)=C1c1cccc2sccc12,P53779_WT,P49841_WT,"['2.38', '-1.07']"
1581,COc1cc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N[C@H](C)C(C)(F)F)C3)[nH]n2)ccn1,P53779_WT,P49841_WT,"['3.14', '-3.14', '0.64', '2.11', '1.63', '1.71', '-2.59', '-0.09', '3.04', '-2.49', '-1.06']"
1582,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(I)ccc21,P53779_WT,P49841_WT,"['0.89', '-2.28']"
1583,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2sccc2N1,P53779_WT,P49841_WT,['0.03']
1584,CC(=O)Nc1cc(-c2nnc(SCc3ccccc3)o2)ccn1,P53779_WT,P49841_WT,"['-3.14', '0.00', '-3.13', '-0.01', '3.14', '-1.58']"
1585,Clc1ccccc1-c1cc(NCOc2cccnc2)n2ncc(Br)c2n1,P53779_WT,P49841_WT,"['2.11', '3.14', '2.38', '2.63', '-2.16']"
1586,CCc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,P53779_WT,P49841_WT,"['-1.30', '2.30', '-0.74', '2.63', '0.99', '-0.93']"
1587,O=C(Nc1n[nH]c2cc(-c3ccoc3)ccc12)C1CC1,P53779_WT,P49841_WT,"['-0.02', '-2.26', '-3.10', '2.57']"
1588,COc1cc(NCCCN)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,P53779_WT,P49841_WT,"['-0.17', '0.60', '-2.97', '0.27', '-3.02', '-1.96', '0.53', '0.60']"
1589,COc1cccc(C2=C(c3cn(C)c4cc(C)ccc34)C(=O)NC2=O)c1,P53779_WT,P49841_WT,"['2.99', '-2.28', '0.94']"
1590,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccccc21,P53779_WT,P49841_WT,"['-0.81', '2.35']"
1591,COCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(F)c(F)cc21,P53779_WT,P49841_WT,"['-3.14', '-3.14', '-1.61', '0.91', '0.86']"
1592,O=C(Nc1n[nH]c2nc(-c3ccccc3O)ccc12)C1CC1,P53779_WT,P49841_WT,"['-0.01', '2.28', '-3.14', '-2.64']"
1593,O=C1NC(=O)C(c2nnc3ccccn23)=C1c1cn(CCCn2ccnc2)c2ccccc12,P53779_WT,P49841_WT,"['-1.94', '-0.79', '1.57', '-0.97', '3.14', '-1.09']"
1594,COc1ccccc1C1=C(Nc2cccc(C#N)c2)C(=O)NC1=O,P53779_WT,P49841_WT,"['-0.24', '2.26', '-0.77', '-3.13', '0.83']"
1596,CCCCNc1nccc(-c2cc(C(=O)NCCCc3cccnc3)c(=O)[nH]n2)n1,P53779_WT,P49841_WT,"['-3.14', '-1.17', '3.05', '0.20', '3.14', '-0.10', '2.46', '-1.35', '-3.14', '-1.40', '-0.18']"
1597,Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCC1)CCO2,P53779_WT,P49841_WT,"['3.14', '-3.14', '0.09', '2.66', '1.33', '3.04']"
1598,COC(=O)c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,P53779_WT,P49841_WT,"['0.08', '3.13', '-1.53', '-3.14', '-0.04', '0.10']"
1599,Cc1ncc(CC(=O)Nc2cc([C@@H]3CC[C@H](OC(=O)N[C@]4(C)CCOC4)C3)[nH]n2)s1,P53779_WT,P49841_WT,"['2.56', '2.34', '-2.43', '1.22', '0.99', '2.94', '-0.19', '3.14', '-1.24']"
1600,CN(C)c1nc2ccc1CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CCC2,P53779_WT,P49841_WT,['1.35']
1601,Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCO2)CC1,P53779_WT,P49841_WT,"['0.54', '2.75', '-1.55', '2.90', '0.27', '-2.56']"
1602,Cc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,P53779_WT,P49841_WT,"['0.25', '2.31', '0.56', '-0.51', '0.00']"
1603,COc1ccccc1C1=C(c2cn(CCCN)c3ncccc23)C(=O)NC1=O,P53779_WT,P49841_WT,"['-0.98', '-1.09', '-0.74', '1.39', '1.07', '1.08']"
1604,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4ccc(OC)cc24)CCCC3)nn1,P53779_WT,P49841_WT,"['-0.14', '-3.14', '-0.16', '3.14', '-0.60', '1.97', '-0.50', '-3.14', '-0.33', '-0.58', '3.07', '-1.74', '-2.69', '-0.84', '-0.17']"
1605,CCS(=O)(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,P53779_WT,P49841_WT,"['-1.15', '1.57', '2.32', '0.02']"
1606,Nc1ncc(-c2ccncc2)cc1N=Cc1ccnc(NC(=O)C2CC2)c1,P53779_WT,P49841_WT,"['0.85', '1.98', '-3.14', '-0.05', '3.14', '-0.03', '2.07']"
1607,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccc(F)cc2)CC1,P53779_WT,P49841_WT,"['2.94', '-2.63', '-1.98', '-0.20', '3.14', '-1.29', '1.62', '1.42', '3.14', '-1.17', '2.57']"
1608,Cc1cccc(C(=O)CNc2nc(-c3ccncc3)cc(=O)n2C)c1,P53779_WT,P49841_WT,"['-0.05', '-3.00', '-3.04', '-0.21', '-0.74']"
1609,Cc1ncc(CC(=O)Nc2cc([C@H]3CC[C@H](OC(=O)N[C@@H](C)C(C)(F)F)C3)[nH]n2)s1,P53779_WT,P49841_WT,"['1.21', '-1.53', '3.14', '0.27', '2.51', '0.22', '0.81', '3.14', '2.56', '0.86']"
1610,O=C(NCc1ccccc1)Nc1ccc2c(c1)OCO2,P53779_WT,P49841_WT,"['0.34', '0.22', '2.94', '-1.79', '-0.11']"
1611,O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1,P53779_WT,P49841_WT,"['0.78', '0.91', '2.94', '1.45']"
1612,O=C(NCc1ccc(Cl)cc1)c1cc(-c2ccc(O)c(F)c2)n[nH]c1=O,P53779_WT,P49841_WT,"['0.41', '0.22', '2.88', '1.26', '-0.60']"
1613,N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,P53779_WT,P49841_WT,"['1.90', '-1.95', '1.49', '-3.14', '-0.06', '-0.18']"
1614,Cn1c(NCCC2CCCCC2)nc(-c2ccncc2)cc1=O,P53779_WT,P49841_WT,"['2.75', '1.38', '1.68', '-2.96', '0.81']"
1615,O=C(NC1CCS(=O)(=O)CC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,P53779_WT,P49841_WT,"['-2.60', '3.00', '-2.83', '-0.94']"
1616,NC(=O)c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,P53779_WT,P49841_WT,"['-0.08', '0.86', '0.83', '-2.74', '-0.89', '2.26']"
1617,O=C(NCC1CCN(CCc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccnc3)cc12,P53779_WT,P49841_WT,"['-0.40', '2.66', '-1.96', '-0.92', '3.07', '-2.38', '0.84', '-2.16']"
1618,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c2)nc1OCC1CC1,P53779_WT,P49841_WT,"['-1.79', '2.67', '-3.12', '-2.39', '-0.78', '1.12', '1.00', '1.18', '3.14', '-2.35', '-2.19', '-1.46', '0.23', '-3.14', '-0.37']"
1619,COc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,P53779_WT,P49841_WT,"['3.03', '-2.20', '2.43', '0.67']"
1620,COCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(F)ccc21,P53779_WT,P49841_WT,"['3.12', '3.13', '-1.60', '0.93', '0.85']"
1621,c1cc(CN=Nc2ncnc3c2cnn3-c2nccs2)ccn1,P53779_WT,P49841_WT,"['1.80', '-1.48', '3.11', '1.73', '3.14']"
1622,COc1cccc(-n2ncc3c(N=NCc4ccncc4)ncnc32)n1,P53779_WT,P49841_WT,"['-3.14', '0.00', '-1.41', '3.09', '-1.49', '1.77']"
1623,C(=NNc1ncnc2c1cnn2-c1nccs1)c1ccncc1,P53779_WT,P49841_WT,"['2.58', '-2.77', '2.77', '-2.74', '-3.14']"
1624,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(C)n2)cc1Cl,P53779_WT,P49841_WT,"['0.10', '-2.51', '3.14', '-3.07', '1.73', '-1.62']"
1625,COc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)n1,P53779_WT,P49841_WT,"['3.12', '0.09', '-0.45', '-2.81', '-2.52', '-0.36']"
1626,O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(Cl)c4Cl)cc23)CC1,P53779_WT,P49841_WT,"['-0.07', '1.02', '-1.07', '-1.96', '-0.38', '-0.47', '1.97']"
1627,O=C1NC(=Nc2ccccc2)SC1=Cc1ccc(F)cc1,P53779_WT,P49841_WT,"['0.01', '-1.60', '-0.01', '1.09']"
1628,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,P53779_WT,P49841_WT,"['1.71', '0.13', '3.14', '0.38', '-2.93', '-1.86']"
1629,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@H](CN)c3ccccc3)cc21,P53779_WT,P49841_WT,"['1.49', '0.02', '0.07', '0.06', '1.20', '0.24', '-1.55', '-2.78', '0.86']"
1630,C[C@@H]1COc2c(NCCCc3ccccc3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,P53779_WT,P49841_WT,"['-2.95', '-3.14', '-1.14', '-1.33', '1.65', '2.72']"
1631,Cc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(CCc5ccccc5)CC4)c3c2)cn1,P53779_WT,P49841_WT,"['-0.80', '-3.14', '-2.79', '-3.14', '-1.51', '2.95', '-2.12', '-3.13']"
1632,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1cnccc1N1CCC(C(=O)O)CC1,P53779_WT,P49841_WT,"['-0.71', '-3.14', '-2.99', '-0.45', '2.39', '0.09']"
1633,O=C(CN1CCOCC1)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4)nc23)cc1,P53779_WT,P49841_WT,"['-2.55', '-0.64', '-2.07', '2.79', '-0.53', '3.14', '3.14', '0.29', '-2.03', '0.15']"
1634,N#CC(=C1Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1,P53779_WT,P49841_WT,"['-2.61', '3.14', '-0.47', '-0.70', '-2.97', '1.18', '3.14']"
1635,COc1cc(C2=C(c3c[nH]c4ccncc34)C(=O)NC2=O)cc(OC)c1OC,P53779_WT,P49841_WT,"['1.80', '-0.72', '2.27', '0.08', '1.68']"
1636,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCN(CCO)CCOCCn1cc2c2ccccc21,P53779_WT,P49841_WT,"['-0.23', '0.11']"
1637,Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,P53779_WT,P49841_WT,"['-2.12', '2.49', '-2.45', '1.94', '0.91']"
1638,N#C[C@@H](c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,P53779_WT,P49841_WT,"['-2.13', '1.06', '-1.05', '0.14', '1.45', '0.97', '1.48']"
1639,O=C(CN1CCOCC1)Nc1ccc(CCNC(=O)c2ccc(O)c3nc(-c4ccc(F)cc4)[nH]c23)cc1,P53779_WT,P49841_WT,"['2.81', '0.32', '-3.14', '-3.14', '3.14', '1.29', '2.37', '-0.83', '0.27', '-3.03']"
1640,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1,P53779_WT,P49841_WT,"['-0.86', '2.04', '-2.59', '-0.54', '0.87']"
1641,N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,P53779_WT,P49841_WT,"['3.11', '1.43', '-0.36', '1.30', '2.57', '0.68']"
1642,O[C@@]12C[C@H]3C[C@@H](C1)C[C@](Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1C(F)(F)F)(C3)C2,P53779_WT,P49841_WT,"['3.14', '-3.06', '0.84', '0.68', '-3.14']"
1643,C[C@H]1CN(c2nc(-c3ccncc3F)cc(=O)n2C)[C@@H](C)CO1,P53779_WT,P49841_WT,"['-2.08', '-0.91']"
1644,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,P53779_WT,P49841_WT,"['-0.08', '2.96', '-2.37', '3.14', '-0.72', '0.94', '-0.67', '-2.31', '-2.58', '-0.53', '2.01']"
1645,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@H](CCN)c3ccccc3)cc21,P53779_WT,P49841_WT,"['-1.48', '0.04', '-0.01', '-1.51', '2.04', '0.32', '-1.51', '-2.78', '0.61', '-1.61']"
1646,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OC,P53779_WT,P49841_WT,"['-0.17', '3.14', '2.94', '2.47', '0.80', '0.00', '-3.14', '-3.14', '2.98', '0.93', '-2.20', '0.00']"
1647,NCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(F)ccc21,P53779_WT,P49841_WT,"['-3.14', '-1.51', '0.87', '-2.30']"
1648,O=C1NC(=O)C(c2cn3c4c(cccc24)CNCC3)=C1c1cccc2occc12,P53779_WT,P49841_WT,"['2.25', '-1.04']"
1649,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,P53779_WT,P49841_WT,"['-0.10', '2.99', '0.64', '2.58', '0.40', '0.06', '-2.88', '-2.49', '-1.41', '3.09', '1.12', '2.32', '-1.60', '-0.64', '-3.14', '-3.14']"
1650,O=C(Nc1n[nH]c2cc(-c3ccc4[nH]ccc4c3)ccc12)C1CC1,P53779_WT,P49841_WT,"['-0.02', '2.25', '-3.13', '-2.15']"
1651,Cn1cc(C2=C(c3cccnc3)C(=O)NC2=O)c2ccccc21,P53779_WT,P49841_WT,"['-0.88', '-0.76']"
1652,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc(Cl)ccc21,P53779_WT,P49841_WT,"['0.89', '-2.28']"
1653,Cc1ccc(-c2ccc3occ(-c4ccc(S(C)(=O)=O)cc4)c3c2)o1,P53779_WT,P49841_WT,"['-0.01', '-2.32', '-1.55']"
1654,CO[C@H]1CC[C@@H](NC(=O)c2n[nH]cc2NC(=O)c2c(C)nc3ccccn23)CC1,P53779_WT,P49841_WT,"['0.73', '0.73', '0.64', '0.63', '0.71', '-0.38', '0.21']"
1655,NC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,P53779_WT,P49841_WT,"['2.92', '-2.30', '-3.14', '0.15', '0.71', '3.14', '3.14', '1.03', '3.14', '-1.63', '-0.85', '3.14', '-3.14']"
1656,CCC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,P53779_WT,P49841_WT,"['-0.67', '2.54', '-2.38', '-0.99']"
1657,Cc1nc(-c2cccc(O)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,P53779_WT,P49841_WT,"['2.37', '-1.05', '-2.51', '-0.38', '0.59']"
1659,CC[C@@H]1CN(Cc2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,P53779_WT,P49841_WT,"['-1.14', '-1.18', '2.21', '0.78', '-0.08']"
1660,O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccncc1,P53779_WT,P49841_WT,"['-0.51', '0.67', '3.00', '-0.75', '-0.92', '-2.71', '-1.31', '3.06']"
1661,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(C4CCCC4)nc23)cc1,P53779_WT,P49841_WT,"['-1.28', '-3.14', '0.64', '-2.25', '-0.56', '1.07', '-2.78', '-2.21']"
1662,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,P53779_WT,P49841_WT,"['-3.04', '0.46', '-2.95', '3.04', '2.23']"
1663,C[C@@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,P53779_WT,P49841_WT,"['1.19', '1.66', '-2.85', '-0.99', '-1.23', '-2.70']"
1664,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1,P53779_WT,P49841_WT,"['1.10', '-2.19', '-1.63', '0.95', '1.84', '-0.01', '3.14', '3.10']"
1665,COc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1F,P53779_WT,P49841_WT,"['3.13', '1.75', '-1.46', '-0.36', '0.03']"
1666,COc1ccc(C=C2SC(=NCc3ccccc3)NC2=O)cc1OC,P53779_WT,P49841_WT,"['-0.18', '1.30', '-0.04', '-2.00', '1.45', '0.27', '0.02']"
1667,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3nc(C4CCCC4)[nH]c23)cc1,P53779_WT,P49841_WT,"['1.36', '-1.63', '1.45', '0.82', '1.63', '0.10', '0.26', '-1.45']"
1668,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3nc(-c4ccc(F)cc4)[nH]c23)cc1,P53779_WT,P49841_WT,"['-1.05', '-0.91', '-1.42', '-1.05', '-1.55', '0.06', '0.22', '-0.07']"
1669,CC[C@H](NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(C)nc3)n[nH]2)C1)C(F)(F)F,P53779_WT,P49841_WT,"['-1.18', '2.49', '-1.37', '-0.09', '-3.14', '-3.04', '-1.51', '-0.16', '0.07', '-1.46', '1.92']"
1670,O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4F)cc23)CC1,P53779_WT,P49841_WT,"['0.47', '0.75', '-2.12', '-2.17', '1.02', '0.79', '2.18']"
1671,Nc1c(F)c(NCCCn2ccnc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,P53779_WT,P49841_WT,"['0.05', '-1.57', '-0.58', '-1.39', '-1.01', '-2.71', '-0.73']"
1672,Nc1c(F)c(NCCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,P53779_WT,P49841_WT,"['0.36', '-3.14', '3.14', '1.31', '2.63', '-2.73', '-1.35']"
1673,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cnccc4OC)cc23)CC1,P53779_WT,P49841_WT,"['2.01', '1.35', '-0.42', '1.05', '1.90', '-0.27', '0.39', '-2.18', '-0.10']"
1674,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1F,P53779_WT,P49841_WT,"['0.01', '3.13', '2.89', '2.10']"
1675,COCCCn1cc(C2=C(c3ccccc3O)C(=O)NC2=O)c2cccnc21,P53779_WT,P49841_WT,"['3.12', '1.10', '-3.14', '1.62', '0.83', '0.84']"
1676,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Cl)cc2)CC1,P53779_WT,P49841_WT,"['-0.14', '3.05', '2.39', '-1.88', '-0.26', '3.14', '-0.34', '-2.54', '-0.95', '-2.80', '0.40']"
1677,O=C1NC(=O)C(c2cccc3ccsc23)=C1c1cn2c3c(cccc13)CNCC2,P53779_WT,P49841_WT,"['-1.94', '0.85']"
1678,O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCN1CCOCC1,P53779_WT,P49841_WT,"['-3.14', '0.22', '3.14', '0.33', '-0.92', '3.14', '-0.74', '-3.14']"
1679,C[C@@H](CC(F)F)NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)Cc3cnn(C)c3)n[nH]2)C1,P53779_WT,P49841_WT,"['-3.14', '2.18', '-0.27', '0.67', '-2.08', '2.38', '-0.15', '-0.13', '0.28', '-1.39', '-1.13']"
1680,C[C@@H]1CN(S(C)(=O)=O)CCN1c1nc(-c2ccncn2)cc(=O)n1C,P53779_WT,P49841_WT,"['-2.78', '2.10', '0.24']"
1681,CCN1CCN(C(=O)c2ccc(CCNC(=O)c3ccc(O)c4[nH]c(-c5cccs5)nc34)cc2)CC1,P53779_WT,P49841_WT,"['-2.75', '-2.44', '-2.11', '1.51', '3.14', '-1.33', '-0.02', '3.10', '-3.12']"
1682,CCN1CCN(C(=O)c2ccc(CCNC(=O)c3ccc(O)c4nc(-c5cccs5)[nH]c34)cc2)CC1,P53779_WT,P49841_WT,"['-0.03', '-0.46', '-1.00', '-1.48', '3.14', '1.42', '-2.10', '-0.54', '0.16']"
1683,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1,P53779_WT,P49841_WT,"['1.44', '0.24', '3.11', '-1.76', '-0.33', '3.14', '0.50', '-2.11', '-0.58', '0.04', '2.78', '1.90', '2.84', '0.82']"
1684,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCCOCCn1cc(COc2cccc3c2C(=O)N([C@@H]2CCC(=O)NC2=O)C3=O)nn1,P53779_WT,P49841_WT,"['0.63', '0.17', '-2.40', '3.14', '-0.04', '3.14', '3.14', '3.14', '1.10', '2.89', '-1.45', '0.58', '2.25', '-0.82', '-2.42', '-3.14', '0.10', '2.02', '-0.39', '3.14']"
1685,NC(=O)c1ncc(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,P53779_WT,P49841_WT,"['0.03', '-0.34', '2.83', '0.87', '-2.25']"
1686,CC(=O)Nc1cc(-c2[nH]c(C(N)=O)nc2-c2ccc(F)cc2)ccn1,P53779_WT,P49841_WT,"['3.10', '0.13', '-0.84', '-3.14', '-0.73']"
1687,O=C(CBr)C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O,P53779_WT,P49841_WT,"['-2.03', '0.67', '0.84']"
1688,Nc1c(F)c(NCCNc2cccc3ccccc23)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,P53779_WT,P49841_WT,"['1.94', '-2.67', '-0.17', '-3.14', '0.36', '2.80', '0.73']"
1689,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccccc4)nc23)cc1,P53779_WT,P49841_WT,"['-0.49', '-1.25', '-3.14', '-0.12', '-2.86', '-3.14', '-0.13', '2.55', '0.20']"
1690,NC1=NC(=O)C(=C2CCNC(=O)c3[nH]c(Cl)c(Cl)c32)N1,P53779_WT,P49841_WT,['1.14']
